id,name,cityName,address,lat,lon,food,low,high,priceBasis,source,positionStatus,navigationUrl
VN180,Dì Hoa (Hòa Cường),岘港,"62/2A Nui Thanh Street, Hoa Cuong Ward, Da Nang, Vietnam",16.0527667,108.2200156,烤米纸小吃；鹌鹑蛋、肉松等配料,9,21,预算估算（非菜单报价）,https://guide.michelin.com/en/da-nang-region/da-nang_2984390/restaurant/di-hoa-hoa-cuong,公开餐厅坐标，非实地测量；入店前核对门牌,https://www.google.com/maps/dir/?api=1&destination=D%C3%AC%20Hoa%20%28H%C3%B2a%20C%C6%B0%E1%BB%9Dng%29%2C%2062/2A%20Nui%20Thanh%20Street%2C%20Hoa%20Cuong%20Ward%2C%20Da%20Nang%2C%20Vietnam
VN181,Le Comptoir,岘港,"16 Che Lan Vien Street, Ngu Hanh Son Ward, Da Nang, Vietnam",16.0435407,108.2455154,法餐,258,568,预算估算（非菜单报价）,https://guide.michelin.com/en/da-nang-region/da-nang_2984390/restaurant/le-comptoir-1211839,公开餐厅坐标，非实地测量；入店前核对门牌,https://www.google.com/maps/dir/?api=1&destination=Le%20Comptoir%2C%2016%20Che%20Lan%20Vien%20Street%2C%20Ngu%20Hanh%20Son%20Ward%2C%20Da%20Nang%2C%20Vietnam
VN182,Luk Lak,岘港,"28 Bach Dang Street, Hai Chau Ward, Da Nang, Vietnam",16.0788486,108.2236448,越南菜,52,129,预算估算（非菜单报价）,https://guide.michelin.com/en/da-nang-region/da-nang_2984390/restaurant/luk-lak-1211910,公开餐厅坐标，非实地测量；入店前核对门牌,https://www.google.com/maps/dir/?api=1&destination=Luk%20Lak%2C%2028%20Bach%20Dang%20Street%2C%20Hai%20Chau%20Ward%2C%20Da%20Nang%2C%20Vietnam
VN183,Madame Lân,岘港,"4 Bach Dang Street, Hai Chau Ward, Da Nang, Vietnam",16.0812954,108.2232854,越南菜与地方小吃,52,116,预算估算（非菜单报价）,https://guide.michelin.com/en/da-nang-region/da-nang_2984390/restaurant/madame-lan,公开餐厅坐标，非实地测量；入店前核对门牌,https://www.google.com/maps/dir/?api=1&destination=Madame%20L%C3%A2n%2C%204%20Bach%20Dang%20Street%2C%20Hai%20Chau%20Ward%2C%20Da%20Nang%2C%20Vietnam
VN186,My Hanh Seafood,岘港,"3-5 Vo Nguyen Giap Street, An Hai Ward, Da Nang, Vietnam",16.06547,108.2459684,海鲜,155,387,预算估算（非菜单报价）,https://guide.michelin.com/en/da-nang-region/da-nang_2984390/restaurant/my-hanh-seafood,公开餐厅坐标，非实地测量；入店前核对门牌,https://www.google.com/maps/dir/?api=1&destination=My%20Hanh%20Seafood%2C%203-5%20Vo%20Nguyen%20Giap%20Street%2C%20An%20Hai%20Ward%2C%20Da%20Nang%2C%20Vietnam
VN184,Mì Quảng 1A,岘港,"1A Hai Phong Street, Hai Chau Ward, Da Nang, Vietnam",16.0722697,108.2191652,广南面,9,21,预算估算（非菜单报价）,https://guide.michelin.com/en/da-nang-region/da-nang_2984390/restaurant/mi-quang-1a,公开餐厅坐标，非实地测量；入店前核对门牌,https://www.google.com/maps/dir/?api=1&destination=M%C3%AC%20Qu%E1%BA%A3ng%201A%2C%201A%20Hai%20Phong%20Street%2C%20Hai%20Chau%20Ward%2C%20Da%20Nang%2C%20Vietnam
VN185,MỘC Quán Seafood,岘港,"26 To Hien Thanh, An Hai Ward, Da Nang, Vietnam",16.0642436,108.2415529,海鲜,103,232,预算估算（非菜单报价）,https://guide.michelin.com/en/da-nang-region/da-nang_2984390/restaurant/moc,公开餐厅坐标，非实地测量；入店前核对门牌,https://www.google.com/maps/dir/?api=1&destination=M%E1%BB%98C%20Qu%C3%A1n%20Seafood%2C%2026%20To%20Hien%20Thanh%2C%20An%20Hai%20Ward%2C%20Da%20Nang%2C%20Vietnam
VN187,Mỳ Quảng Cô Sáu,岘港,"397 Tran Hung Dao Street, An Hai Ward, Da Nang, Vietnam",16.0664166,108.2296495,广南面,9,21,预算估算（非菜单报价）,https://guide.michelin.com/en/da-nang-region/da-nang_2984390/restaurant/my-quang-co-sau,公开餐厅坐标，非实地测量；入店前核对门牌,https://www.google.com/maps/dir/?api=1&destination=M%E1%BB%B3%20Qu%E1%BA%A3ng%20C%C3%B4%20S%C3%A1u%2C%20397%20Tran%20Hung%20Dao%20Street%2C%20An%20Hai%20Ward%2C%20Da%20Nang%2C%20Vietnam
VN190,Nu Đồ Kitchen,岘港,"11/1 Luu Quang Thuan Street, Ngu Hanh Son Ward, Da Nang, Vietnam",16.041299,108.245252,粉面,9,21,预算估算（非菜单报价）,https://guide.michelin.com/en/da-nang-region/da-nang_2984390/restaurant/nu-%C4%91o-kitchen,公开餐厅坐标，非实地测量；入店前核对门牌,https://www.google.com/maps/dir/?api=1&destination=Nu%20%C4%90%E1%BB%93%20Kitchen%2C%2011/1%20Luu%20Quang%20Thuan%20Street%2C%20Ngu%20Hanh%20Son%20Ward%2C%20Da%20Nang%2C%20Vietnam
VN189,Nén Danang,岘港,"16 My Da Tay 2 Street, Ngu Hanh Son Ward, Da Nang, Vietnam",16.03466,108.24062,越南当代品鉴套餐；绿星,646,1162,预算估算（非菜单报价）,https://guide.michelin.com/en/da-nang-region/da-nang_2984390/restaurant/nen-danang,公开餐厅坐标，非实地测量；入店前核对门牌,https://www.google.com/maps/dir/?api=1&destination=N%C3%A9n%20Danang%2C%2016%20My%20Da%20Tay%202%20Street%2C%20Ngu%20Hanh%20Son%20Ward%2C%20Da%20Nang%2C%20Vietnam
VN188,Năm Đảnh,岘港,"139/59/38 Tran Quang Khai Street, Son Tra Ward, Da Nang, Vietnam",16.1021138,108.2528756,海鲜,77,181,预算估算（非菜单报价）,https://guide.michelin.com/en/da-nang-region/da-nang_2984390/restaurant/nam-%C4%91anh,公开餐厅坐标，非实地测量；入店前核对门牌,https://www.google.com/maps/dir/?api=1&destination=N%C4%83m%20%C4%90%E1%BA%A3nh%2C%20139/59/38%20Tran%20Quang%20Khai%20Street%2C%20Son%20Tra%20Ward%2C%20Da%20Nang%2C%20Vietnam
VN191,Olivia's Prime,岘港,"Lot G1-G4, Ground Floor, Indochina Mall, 74 Bach Dang Street, Hai Chau Ward, Da Nang, Vietnam",16.0701482,108.2242387,牛排,646,1162,预算估算（非菜单报价）,https://guide.michelin.com/en/da-nang-region/da-nang_2984390/restaurant/olivia-s-prime,公开餐厅坐标，非实地测量；入店前核对门牌,https://www.google.com/maps/dir/?api=1&destination=Olivia%27s%20Prime%2C%20Lot%20G1-G4%2C%20Ground%20Floor%2C%20Indochina%20Mall%2C%2074%20Bach%20Dang%20Street%2C%20Hai%20Chau%20Ward%2C%20Da%20Nang%2C%20Vietnam
VN192,Si Dining,岘港,"1 Giang Chau 2 Street, Ngu Hanh Son Ward, Da Nang, Vietnam",16.0302343,108.2380513,意大利当代料理,155,310,预算估算（非菜单报价）,https://guide.michelin.com/en/da-nang-region/da-nang_2984390/restaurant/si-dining,公开餐厅坐标，非实地测量；入店前核对门牌,https://www.google.com/maps/dir/?api=1&destination=Si%20Dining%2C%201%20Giang%20Chau%202%20Street%2C%20Ngu%20Hanh%20Son%20Ward%2C%20Da%20Nang%2C%20Vietnam
VN193,The Temptation,岘港,"125 Ho Nghinh Street, An Hai Ward, Da Nang, Vietnam",16.0735611,108.2433229,法式当代料理,258,568,预算估算（非菜单报价）,https://guide.michelin.com/en/da-nang-region/da-nang_2984390/restaurant/the-temptation,公开餐厅坐标，非实地测量；入店前核对门牌,https://www.google.com/maps/dir/?api=1&destination=The%20Temptation%2C%20125%20Ho%20Nghinh%20Street%2C%20An%20Hai%20Ward%2C%20Da%20Nang%2C%20Vietnam
VN066,Akuna,胡志明市,"9F, Le Meridien Hotel, 3C Ton Duc Thang Street, Saigon Ward, Ho Chi Minh City, Vietnam",10.7798895,106.7074227,创意品鉴套餐,904,1291,预算估算（非菜单报价）,https://guide.michelin.com/en/ho-chi-minh/ho-chi-minh_2978179/restaurant/akuna,公开餐厅坐标，非实地测量；入店前核对门牌,https://www.google.com/maps/dir/?api=1&destination=Akuna%2C%209F%2C%20Le%20Meridien%20Hotel%2C%203C%20Ton%20Duc%20Thang%20Street%2C%20Saigon%20Ward%2C%20Ho%20Chi%20Minh%20City%2C%20Vietnam
VN068,CieL,胡志明市,"50 6/3 Street, An Khanh Ward, Ho Chi Minh City, Vietnam",10.805146,106.7341963,创意品鉴套餐,775,1085,预算估算（非菜单报价）,https://guide.michelin.com/en/ho-chi-minh/ho-chi-minh_2978179/restaurant/ciel%C2%A0,公开餐厅坐标，非实地测量；入店前核对门牌,https://www.google.com/maps/dir/?api=1&destination=CieL%2C%2050%206/3%20Street%2C%20An%20Khanh%20Ward%2C%20Ho%20Chi%20Minh%20City%2C%20Vietnam
VN069,Coco Dining,胡志明市,"143 Nam Ky Khoi Nghia Street, Xuan Hoa Ward, Ho Chi Minh City, Vietnam",10.7808709,106.6932479,创意品鉴套餐,646,981,预算估算（非菜单报价）,https://guide.michelin.com/en/ho-chi-minh/ho-chi-minh_2978179/restaurant/coco-dining,公开餐厅坐标，非实地测量；入店前核对门牌,https://www.google.com/maps/dir/?api=1&destination=Coco%20Dining%2C%20143%20Nam%20Ky%20Khoi%20Nghia%20Street%2C%20Xuan%20Hoa%20Ward%2C%20Ho%20Chi%20Minh%20City%2C%20Vietnam
VN070,Long Trieu,胡志明市,"4F, The Reverie Saigon, Times Square Building, 22-36 Nguyen Hue Boulevard, Saigon Ward, Ho Chi Minh City, Vietnam",10.7739539,106.7047515,粤菜；点心、烧味、海鲜,617,1004,官方菜单价（税费前）,https://guide.michelin.com/en/ho-chi-minh/ho-chi-minh_2978179/restaurant/long-trieu,公开餐厅坐标，非实地测量；入店前核对门牌,https://www.google.com/maps/dir/?api=1&destination=Long%20Trieu%2C%204F%2C%20The%20Reverie%20Saigon%2C%20Times%20Square%20Building%2C%2022-36%20Nguyen%20Hue%20Boulevard%2C%20Saigon%20Ward%2C%20Ho%20Chi%20Minh%20City%2C%20Vietnam
VN071,Upstairs,胡志明市,"36 Nguyen Ba Huan Street, An Khanh Ward, Ho Chi Minh City, Vietnam",10.8044888,106.7291323,越南当代品鉴套餐,594,852,官方菜单价（税费前）,https://guide.michelin.com/en/ho-chi-minh/ho-chi-minh_2978179/restaurant/upstairs,公开餐厅坐标，非实地测量；入店前核对门牌,https://www.google.com/maps/dir/?api=1&destination=Upstairs%2C%2036%20Nguyen%20Ba%20Huan%20Street%2C%20An%20Khanh%20Ward%2C%20Ho%20Chi%20Minh%20City%2C%20Vietnam
VN067,Ănăn Saigon,胡志明市,"89 Ton That Dam Street, Saigon Ward, Ho Chi Minh City, Vietnam",10.7719227,106.7028706,越南当代料理；街头风味精致化,775,1033,预算估算（非菜单报价）,https://guide.michelin.com/en/ho-chi-minh/ho-chi-minh_2978179/restaurant/anan-saigon,公开餐厅坐标，非实地测量；入店前核对门牌,https://www.google.com/maps/dir/?api=1&destination=%C4%82n%C4%83n%20Saigon%2C%2089%20Ton%20That%20Dam%20Street%2C%20Saigon%20Ward%2C%20Ho%20Chi%20Minh%20City%2C%20Vietnam
VN072,Bánh Canh Cua Bà Ba,胡志明市,"84/6 Nguyen Bieu Street, Cho Quan Ward, Ho Chi Minh City, Vietnam",10.7551971,106.684595,蟹肉粗米粉汤；配鱼饼、蛋,15,31,预算估算（非菜单报价）,https://guide.michelin.com/en/ho-chi-minh/ho-chi-minh_2978179/restaurant/banh-canh-cua-ba-ba,公开餐厅坐标，非实地测量；入店前核对门牌,https://www.google.com/maps/dir/?api=1&destination=B%C3%A1nh%20Canh%20Cua%20B%C3%A0%20Ba%2C%2084/6%20Nguyen%20Bieu%20Street%2C%20Cho%20Quan%20Ward%2C%20Ho%20Chi%20Minh%20City%2C%20Vietnam
VN073,Bánh Cuốn Tây Hồ 127,胡志明市,"127 Dinh Tien Hoang Street, Tan Dinh Ward, Ho Chi Minh City, Vietnam",10.7908015,106.6969749,越式蒸米皮卷；猪肉、豆薯馅,13,26,预算估算（非菜单报价）,https://guide.michelin.com/en/ho-chi-minh/ho-chi-minh_2978179/restaurant/banh-cuon-tay-ho-127,公开餐厅坐标，非实地测量；入店前核对门牌,https://www.google.com/maps/dir/?api=1&destination=B%C3%A1nh%20Cu%E1%BB%91n%20T%C3%A2y%20H%E1%BB%93%20127%2C%20127%20Dinh%20Tien%20Hoang%20Street%2C%20Tan%20Dinh%20Ward%2C%20Ho%20Chi%20Minh%20City%2C%20Vietnam
VN074,Bánh Xèo 46A,胡志明市,"46 Dinh Cong Trang Street, Tan Dinh Ward, Ho Chi Minh City, Vietnam",10.7895934,106.6913619,越南虾肉煎饼,31,57,预算估算（非菜单报价）,https://guide.michelin.com/en/ho-chi-minh/ho-chi-minh_2978179/restaurant/banh-xeo-46a,公开餐厅坐标，非实地测量；入店前核对门牌,https://www.google.com/maps/dir/?api=1&destination=B%C3%A1nh%20X%C3%A8o%2046A%2C%2046%20Dinh%20Cong%20Trang%20Street%2C%20Tan%20Dinh%20Ward%2C%20Ho%20Chi%20Minh%20City%2C%20Vietnam
VN076,Bò Kho Gánh,胡志明市,"029 Lot H, Ngo Gia Tu Apartment, Su Van Hanh Street, Vuon Lai Ward, Ho Chi Minh City, Vietnam",10.761215,106.669885,越式炖牛肉；搭配面包或粉,46,90,预算估算（非菜单报价）,https://guide.michelin.com/en/ho-chi-minh/ho-chi-minh_2978179/restaurant/bo-kho-ganh,公开餐厅坐标，非实地测量；入店前核对门牌,https://www.google.com/maps/dir/?api=1&destination=B%C3%B2%20Kho%20G%C3%A1nh%2C%20029%20Lot%20H%2C%20Ngo%20Gia%20Tu%20Apartment%2C%20Su%20Van%20Hanh%20Street%2C%20Vuon%20Lai%20Ward%2C%20Ho%20Chi%20Minh%20City%2C%20Vietnam
VN077,Bún Bò Huế 14B,胡志明市,"14B Street 46, Vinh Hoi Ward, Ho Chi Minh City, Vietnam",10.759416,106.69741,顺化牛肉米线,15,31,预算估算（非菜单报价）,https://guide.michelin.com/en/ho-chi-minh/ho-chi-minh_2978179/restaurant/bun-bo-hue-14b,公开餐厅坐标，非实地测量；入店前核对门牌,https://www.google.com/maps/dir/?api=1&destination=B%C3%BAn%20B%C3%B2%20Hu%E1%BA%BF%2014B%2C%2014B%20Street%2046%2C%20Vinh%20Hoi%20Ward%2C%20Ho%20Chi%20Minh%20City%2C%20Vietnam
VN078,Bún Riêu Yến,胡志明市,"1346 Truong Sa Street, Tan Son Hoa Ward, Ho Chi Minh City, Vietnam",10.7917087,106.6640324,蟹肉番茄汤米线,15,31,预算估算（非菜单报价）,https://guide.michelin.com/en/ho-chi-minh/ho-chi-minh_2978179/restaurant/bun-rieu-yen,公开餐厅坐标，非实地测量；入店前核对门牌,https://www.google.com/maps/dir/?api=1&destination=B%C3%BAn%20Ri%C3%AAu%20Y%E1%BA%BFn%2C%201346%20Truong%20Sa%20Street%2C%20Tan%20Son%20Hoa%20Ward%2C%20Ho%20Chi%20Minh%20City%2C%20Vietnam
VN075,Bếp Mẹ ỉn (Le Thanh Ton Street),胡志明市,"136 Le Thanh Ton Street, Ben Thanh Ward, Ho Chi Minh City, Vietnam",10.7739937,106.6982066,越南家常菜,46,90,预算估算（非菜单报价）,https://guide.michelin.com/en/ho-chi-minh/ho-chi-minh_2978179/restaurant/bep-me-in-le-thanh-ton,公开餐厅坐标，非实地测量；入店前核对门牌,https://www.google.com/maps/dir/?api=1&destination=B%E1%BA%BFp%20M%E1%BA%B9%20%E1%BB%89n%20%28Le%20Thanh%20Ton%20Street%29%2C%20136%20Le%20Thanh%20Ton%20Street%2C%20Ben%20Thanh%20Ward%2C%20Ho%20Chi%20Minh%20City%2C%20Vietnam
VN079,Chay Garden (Xuan Hoa),胡志明市,"52 Vo Van Tan Street, Xuan Hoa Ward, Ho Chi Minh City, Vietnam",10.778071,106.6909017,越式素食,46,90,预算估算（非菜单报价）,https://guide.michelin.com/en/ho-chi-minh/ho-chi-minh_2978179/restaurant/chay-garden,公开餐厅坐标，非实地测量；入店前核对门牌,https://www.google.com/maps/dir/?api=1&destination=Chay%20Garden%20%28Xuan%20Hoa%29%2C%2052%20Vo%20Van%20Tan%20Street%2C%20Xuan%20Hoa%20Ward%2C%20Ho%20Chi%20Minh%20City%2C%20Vietnam
VN080,Chị Mơ,胡志明市,"23C Le Van Mien Street, An Khanh Ward, Ho Chi Minh City, Vietnam",10.8055643,106.732977,越南菜；河粉、烤鱼等,90,207,预算估算（非菜单报价）,https://guide.michelin.com/en/ho-chi-minh/ho-chi-minh_2978179/restaurant/chi-mo,公开餐厅坐标，非实地测量；入店前核对门牌,https://www.google.com/maps/dir/?api=1&destination=Ch%E1%BB%8B%20M%C6%A1%2C%2023C%20Le%20Van%20Mien%20Street%2C%20An%20Khanh%20Ward%2C%20Ho%20Chi%20Minh%20City%2C%20Vietnam
VN081,Cơm Tấm Ba Ghiền,胡志明市,"84 Dang Van Ngu Street, Phu Nhuan Ward, Ho Chi Minh City, Vietnam",10.79444,106.66935,碎米饭；烤猪排,21,36,预算估算（非菜单报价）,https://guide.michelin.com/en/ho-chi-minh/ho-chi-minh_2978179/restaurant/com-tam-ba-ghien,公开餐厅坐标，非实地测量；入店前核对门牌,https://www.google.com/maps/dir/?api=1&destination=C%C6%A1m%20T%E1%BA%A5m%20Ba%20Ghi%E1%BB%81n%2C%2084%20Dang%20Van%20Ngu%20Street%2C%20Phu%20Nhuan%20Ward%2C%20Ho%20Chi%20Minh%20City%2C%20Vietnam
VN082,Cục Gạch Quán,胡志明市,"10 Dang Tat Street, Tan Dinh Ward, Ho Chi Minh City, Vietnam",10.7930299,106.6892557,越南家常菜,90,181,预算估算（非菜单报价）,https://guide.michelin.com/en/ho-chi-minh/ho-chi-minh_2978179/restaurant/cuc-gach-quan,公开餐厅坐标，非实地测量；入店前核对门牌,https://www.google.com/maps/dir/?api=1&destination=C%E1%BB%A5c%20G%E1%BA%A1ch%20Qu%C3%A1n%2C%2010%20Dang%20Tat%20Street%2C%20Tan%20Dinh%20Ward%2C%20Ho%20Chi%20Minh%20City%2C%20Vietnam
VN084,Hum Garden,胡志明市,"32 D10 Street, An Khanh Ward, Ho Chi Minh City, Vietnam",10.8042053,106.744484,素食,90,207,预算估算（非菜单报价）,https://guide.michelin.com/en/ho-chi-minh/ho-chi-minh_2978179/restaurant/hum-garden,公开餐厅坐标，非实地测量；入店前核对门牌,https://www.google.com/maps/dir/?api=1&destination=Hum%20Garden%2C%2032%20D10%20Street%2C%20An%20Khanh%20Ward%2C%20Ho%20Chi%20Minh%20City%2C%20Vietnam
VN083,Hồng Phát (Bàn Cờ),胡志明市,"389-391 Vo Van Tan Street, Ban Co Ward, Ho Chi Minh City, Vietnam",10.770509,106.684843,越式粿条、汤粉,46,90,预算估算（非菜单报价）,https://guide.michelin.com/en/ho-chi-minh/ho-chi-minh_2978179/restaurant/hong-phat-district-3,公开餐厅坐标，非实地测量；入店前核对门牌,https://www.google.com/maps/dir/?api=1&destination=H%E1%BB%93ng%20Ph%C3%A1t%20%28B%C3%A0n%20C%E1%BB%9D%29%2C%20389-391%20Vo%20Van%20Tan%20Street%2C%20Ban%20Co%20Ward%2C%20Ho%20Chi%20Minh%20City%2C%20Vietnam
VN085,La Lola,胡志明市,"82 Ly Tu Trong Street, Ben Thanh Ward, Ho Chi Minh City, Vietnam",10.77448,106.697626,地中海料理,155,310,预算估算（非菜单报价）,https://guide.michelin.com/en/ho-chi-minh/ho-chi-minh_2978179/restaurant/la-lola,公开餐厅坐标，非实地测量；入店前核对门牌,https://www.google.com/maps/dir/?api=1&destination=La%20Lola%2C%2082%20Ly%20Tu%20Trong%20Street%2C%20Ben%20Thanh%20Ward%2C%20Ho%20Chi%20Minh%20City%2C%20Vietnam
VN086,Mặn Mòi (An Khánh),胡志明市,"32 D11 Street, An Khanh Ward, Ho Chi Minh City, Vietnam",10.804463,106.743993,越南家常菜,90,207,预算估算（非菜单报价）,https://guide.michelin.com/en/ho-chi-minh/ho-chi-minh_2978179/restaurant/man-moi-thu-duc-city,公开餐厅坐标，非实地测量；入店前核对门牌,https://www.google.com/maps/dir/?api=1&destination=M%E1%BA%B7n%20M%C3%B2i%20%28An%20Kh%C3%A1nh%29%2C%2032%20D11%20Street%2C%20An%20Khanh%20Ward%2C%20Ho%20Chi%20Minh%20City%2C%20Vietnam
VN087,Nhà Tú,胡志明市,"129/4 Vo Van Tan Street, Xuan Hoa Ward, Ho Chi Minh City, Vietnam",10.7753712,106.6898829,越南家常菜,46,90,预算估算（非菜单报价）,https://guide.michelin.com/en/ho-chi-minh/ho-chi-minh_2978179/restaurant/nha-tu,公开餐厅坐标，非实地测量；入店前核对门牌,https://www.google.com/maps/dir/?api=1&destination=Nh%C3%A0%20T%C3%BA%2C%20129/4%20Vo%20Van%20Tan%20Street%2C%20Xuan%20Hoa%20Ward%2C%20Ho%20Chi%20Minh%20City%2C%20Vietnam
VN088,Phở Chào,胡志明市,"52 Nguyen Cong Tru Street, Thanh My Tay Ward, Ho Chi Minh City, Vietnam",10.792919,106.7102507,河粉,15,31,预算估算（非菜单报价）,https://guide.michelin.com/en/ho-chi-minh/ho-chi-minh_2978179/restaurant/pho-chao,公开餐厅坐标，非实地测量；入店前核对门牌,https://www.google.com/maps/dir/?api=1&destination=Ph%E1%BB%9F%20Ch%C3%A0o%2C%2052%20Nguyen%20Cong%20Tru%20Street%2C%20Thanh%20My%20Tay%20Ward%2C%20Ho%20Chi%20Minh%20City%2C%20Vietnam
VN089,Phở Hoàng (Nguyen Tri Phuong Street),胡志明市,"460 Nguyen Tri Phuong Street, Vuon Lai Ward, Ho Chi Minh City, Vietnam",10.765992,106.667711,河粉,15,31,预算估算（非菜单报价）,https://guide.michelin.com/en/ho-chi-minh/ho-chi-minh_2978179/restaurant/pho-hoang,公开餐厅坐标，非实地测量；入店前核对门牌,https://www.google.com/maps/dir/?api=1&destination=Ph%E1%BB%9F%20Ho%C3%A0ng%20%28Nguyen%20Tri%20Phuong%20Street%29%2C%20460%20Nguyen%20Tri%20Phuong%20Street%2C%20Vuon%20Lai%20Ward%2C%20Ho%20Chi%20Minh%20City%2C%20Vietnam
VN090,Phở Hương Bình,胡志明市,"148 Vo Thi Sau Street, Xuan Hoa Ward, Ho Chi Minh City, Vietnam",10.7871,106.69103,河粉、米线,15,31,预算估算（非菜单报价）,https://guide.michelin.com/en/ho-chi-minh/ho-chi-minh_2978179/restaurant/pho-huong-binh,公开餐厅坐标，非实地测量；入店前核对门牌,https://www.google.com/maps/dir/?api=1&destination=Ph%E1%BB%9F%20H%C6%B0%C6%A1ng%20B%C3%ACnh%2C%20148%20Vo%20Thi%20Sau%20Street%2C%20Xuan%20Hoa%20Ward%2C%20Ho%20Chi%20Minh%20City%2C%20Vietnam
VN091,Phở Lệ (An Đông),胡志明市,"413-415 Nguyen Trai Street, An Dong Ward, Ho Chi Minh City, Vietnam",10.75529,106.67351,牛肉河粉,15,31,预算估算（非菜单报价）,https://guide.michelin.com/en/ho-chi-minh/ho-chi-minh_2978179/restaurant/pho-le-district-5,公开餐厅坐标，非实地测量；入店前核对门牌,https://www.google.com/maps/dir/?api=1&destination=Ph%E1%BB%9F%20L%E1%BB%87%20%28An%20%C4%90%C3%B4ng%29%2C%20413-415%20Nguyen%20Trai%20Street%2C%20An%20Dong%20Ward%2C%20Ho%20Chi%20Minh%20City%2C%20Vietnam
VN093,Phở Minh (Sài Gòn),胡志明市,"63/6 Pasteur Street, Saigon Ward, Ho Chi Minh City, Vietnam",10.774904,106.7002701,河粉,15,31,预算估算（非菜单报价）,https://guide.michelin.com/en/ho-chi-minh/ho-chi-minh_2978179/restaurant/pho-minh,公开餐厅坐标，非实地测量；入店前核对门牌,https://www.google.com/maps/dir/?api=1&destination=Ph%E1%BB%9F%20Minh%20%28S%C3%A0i%20G%C3%B2n%29%2C%2063/6%20Pasteur%20Street%2C%20Saigon%20Ward%2C%20Ho%20Chi%20Minh%20City%2C%20Vietnam
VN092,Phở Miến Gà Kỳ Đồng,胡志明市,"14/5 Bis Ky Dong Street, Xuan Hoa Ward, Ho Chi Minh City, Vietnam",10.7839019,106.6820208,鸡肉河粉、鸡肉粉丝,15,28,预算估算（非菜单报价）,https://guide.michelin.com/en/ho-chi-minh/ho-chi-minh_2978179/restaurant/pho-mien-ga-ky-%C4%91ong,公开餐厅坐标，非实地测量；入店前核对门牌,https://www.google.com/maps/dir/?api=1&destination=Ph%E1%BB%9F%20Mi%E1%BA%BFn%20G%C3%A0%20K%E1%BB%B3%20%C4%90%E1%BB%93ng%2C%2014/5%20Bis%20Ky%20Dong%20Street%2C%20Xuan%20Hoa%20Ward%2C%20Ho%20Chi%20Minh%20City%2C%20Vietnam
VN094,Phở Phượng,胡志明市,"25 Hoang Sa Street, Saigon Ward, Ho Chi Minh City, Vietnam",10.791939,106.704478,河粉,15,31,预算估算（非菜单报价）,https://guide.michelin.com/en/ho-chi-minh/ho-chi-minh_2978179/restaurant/pho-phuong,公开餐厅坐标，非实地测量；入店前核对门牌,https://www.google.com/maps/dir/?api=1&destination=Ph%E1%BB%9F%20Ph%C6%B0%E1%BB%A3ng%2C%2025%20Hoang%20Sa%20Street%2C%20Saigon%20Ward%2C%20Ho%20Chi%20Minh%20City%2C%20Vietnam
VN095,Sol Kitchen & Bar (Ben Thanh),胡志明市,"112 Ly Tu Trong Street, Ben Thanh Ward, Ho Chi Minh City, Vietnam",10.7742548,106.6975079,拉丁美洲料理,155,310,预算估算（非菜单报价）,https://guide.michelin.com/en/ho-chi-minh/ho-chi-minh_2978179/restaurant/sol-kitchen-bar,公开餐厅坐标，非实地测量；入店前核对门牌,https://www.google.com/maps/dir/?api=1&destination=Sol%20Kitchen%20%26%20Bar%20%28Ben%20Thanh%29%2C%20112%20Ly%20Tu%20Trong%20Street%2C%20Ben%20Thanh%20Ward%2C%20Ho%20Chi%20Minh%20City%2C%20Vietnam
VN096,Tiệm Cơm Thố Chuyên Ký,胡志明市,"67 Ton That Dam Street, Saigon Ward, Ho Chi Minh City, Vietnam",10.7716032,106.7030242,盅饭、粤式家常菜,26,52,预算估算（非菜单报价）,https://guide.michelin.com/en/ho-chi-minh/ho-chi-minh_2978179/restaurant/tiem-com-tho-chuyen-ky,公开餐厅坐标，非实地测量；入店前核对门牌,https://www.google.com/maps/dir/?api=1&destination=Ti%E1%BB%87m%20C%C6%A1m%20Th%E1%BB%91%20Chuy%C3%AAn%20K%C3%BD%2C%2067%20Ton%20That%20Dam%20Street%2C%20Saigon%20Ward%2C%20Ho%20Chi%20Minh%20City%2C%20Vietnam
VN099,An's Saigon,胡志明市,"5A Tong Huu Dinh Street, An Khanh Ward, Ho Chi Minh City, Vietnam",10.8061063,106.732415,创意料理,387,775,预算估算（非菜单报价）,https://guide.michelin.com/en/ho-chi-minh/ho-chi-minh_2978179/restaurant/an-s-saigon,公开餐厅坐标，非实地测量；入店前核对门牌,https://www.google.com/maps/dir/?api=1&destination=An%27s%20Saigon%2C%205A%20Tong%20Huu%20Dinh%20Street%2C%20An%20Khanh%20Ward%2C%20Ho%20Chi%20Minh%20City%2C%20Vietnam
VN100,Apero,胡志明市,"45 Nguyen Duy Hieu Street, An Khanh Ward, Ho Chi Minh City, Vietnam",10.8032667,106.7372114,意大利菜；意面、提拉米苏,155,310,预算估算（非菜单报价）,https://guide.michelin.com/en/ho-chi-minh/ho-chi-minh_2978179/restaurant/apero-1246001,公开餐厅坐标，非实地测量；入店前核对门牌,https://www.google.com/maps/dir/?api=1&destination=Apero%2C%2045%20Nguyen%20Duy%20Hieu%20Street%2C%20An%20Khanh%20Ward%2C%20Ho%20Chi%20Minh%20City%2C%20Vietnam
